city_key,city_name,district_name,locality_name,level,page_type,status,path,canonical_url,source_file,created_date,batch_id
daegu,대구,수성구,수성동1가,,,published,,https://daegu.sabong.co.kr/%EC%88%98%EC%84%B1%EA%B5%AC/%EC%88%98%EC%84%B1%EB%8F%991%EA%B0%80/,daegu/수성구/수성동1가/index.html,2026-08-10,
daegu,대구,수성구,황금동,,,published,,https://daegu.sabong.co.kr/%EC%88%98%EC%84%B1%EA%B5%AC/%ED%99%A9%EA%B8%88%EB%8F%99/,daegu/수성구/황금동/index.html,2026-08-10,
daegu,대구,수성구,두산동,,,published,,https://daegu.sabong.co.kr/%EC%88%98%EC%84%B1%EA%B5%AC/%EB%91%90%EC%82%B0%EB%8F%99/,daegu/수성구/두산동/index.html,2026-08-10,
daegu,대구,달서구,상인동,,,published,,https://daegu.sabong.co.kr/%EB%8B%AC%EC%84%9C%EA%B5%AC/%EC%83%81%EC%9D%B8%EB%8F%99/,daegu/달서구/상인동/index.html,2026-08-10,
daegu,대구,달서구,월성동,,,published,,https://daegu.sabong.co.kr/%EB%8B%AC%EC%84%9C%EA%B5%AC/%EC%9B%94%EC%84%B1%EB%8F%99/,daegu/달서구/월성동/index.html,2026-08-10,
daegu,대구,달서구,진천동,,,published,,https://daegu.sabong.co.kr/%EB%8B%AC%EC%84%9C%EA%B5%AC/%EC%A7%84%EC%B2%9C%EB%8F%99/,daegu/달서구/진천동/index.html,2026-08-10,
daegu,대구,달서구,도원동,,,published,,https://daegu.sabong.co.kr/%EB%8B%AC%EC%84%9C%EA%B5%AC/%EB%8F%84%EC%9B%90%EB%8F%99/,daegu/달서구/도원동/index.html,2026-08-10,
daegu,대구,달서구,대곡동,,,published,,https://daegu.sabong.co.kr/%EB%8B%AC%EC%84%9C%EA%B5%AC/%EB%8C%80%EA%B3%A1%EB%8F%99/,daegu/달서구/대곡동/index.html,2026-08-10,
daejeon,대전,서구,둔산동,,,published,,https://daejeon.sabong.co.kr/%EC%84%9C%EA%B5%AC/%EB%91%94%EC%82%B0%EB%8F%99/,daejeon/서구/둔산동/index.html,2026-08-10,
daejeon,대전,서구,월평동,,,published,,https://daejeon.sabong.co.kr/%EC%84%9C%EA%B5%AC/%EC%9B%94%ED%8F%89%EB%8F%99/,daejeon/서구/월평동/index.html,2026-08-10,
daejeon,대전,서구,탄방동,,,published,,https://daejeon.sabong.co.kr/%EC%84%9C%EA%B5%AC/%ED%83%84%EB%B0%A9%EB%8F%99/,daejeon/서구/탄방동/index.html,2026-08-10,
daejeon,대전,서구,갈마동,,,published,,https://daejeon.sabong.co.kr/%EC%84%9C%EA%B5%AC/%EA%B0%88%EB%A7%88%EB%8F%99/,daejeon/서구/갈마동/index.html,2026-08-10,
daejeon,대전,서구,괴정동,,,published,,https://daejeon.sabong.co.kr/%EC%84%9C%EA%B5%AC/%EA%B4%B4%EC%A0%95%EB%8F%99/,daejeon/서구/괴정동/index.html,2026-08-10,
daejeon,대전,유성구,봉명동,,,published,,https://daejeon.sabong.co.kr/%EC%9C%A0%EC%84%B1%EA%B5%AC/%EB%B4%89%EB%AA%85%EB%8F%99/,daejeon/유성구/봉명동/index.html,2026-08-10,
daejeon,대전,유성구,도룡동,,,published,,https://daejeon.sabong.co.kr/%EC%9C%A0%EC%84%B1%EA%B5%AC/%EB%8F%84%EB%A3%A1%EB%8F%99/,daejeon/유성구/도룡동/index.html,2026-08-10,
daejeon,대전,유성구,궁동,,,published,,https://daejeon.sabong.co.kr/%EC%9C%A0%EC%84%B1%EA%B5%AC/%EA%B6%81%EB%8F%99/,daejeon/유성구/궁동/index.html,2026-08-10,
daejeon,대전,유성구,장대동,,,published,,https://daejeon.sabong.co.kr/%EC%9C%A0%EC%84%B1%EA%B5%AC/%EC%9E%A5%EB%8C%80%EB%8F%99/,daejeon/유성구/장대동/index.html,2026-08-10,
daejeon,대전,유성구,노은동,,,published,,https://daejeon.sabong.co.kr/%EC%9C%A0%EC%84%B1%EA%B5%AC/%EB%85%B8%EC%9D%80%EB%8F%99/,daejeon/유성구/노은동/index.html,2026-08-10,
incheon,인천,연수구,송도동,,,published,,https://incheon.sabong.co.kr/%EC%97%B0%EC%88%98%EA%B5%AC/%EC%86%A1%EB%8F%84%EB%8F%99/,incheon/연수구/송도동/index.html,2026-08-10,
incheon,인천,연수구,연수동,,,published,,https://incheon.sabong.co.kr/%EC%97%B0%EC%88%98%EA%B5%AC/%EC%97%B0%EC%88%98%EB%8F%99/,incheon/연수구/연수동/index.html,2026-08-10,
incheon,인천,연수구,동춘동,,,published,,https://incheon.sabong.co.kr/%EC%97%B0%EC%88%98%EA%B5%AC/%EB%8F%99%EC%B6%98%EB%8F%99/,incheon/연수구/동춘동/index.html,2026-08-10,
incheon,인천,연수구,옥련동,,,published,,https://incheon.sabong.co.kr/%EC%97%B0%EC%88%98%EA%B5%AC/%EC%98%A5%EB%A0%A8%EB%8F%99/,incheon/연수구/옥련동/index.html,2026-08-10,
incheon,인천,연수구,청학동,,,published,,https://incheon.sabong.co.kr/%EC%97%B0%EC%88%98%EA%B5%AC/%EC%B2%AD%ED%95%99%EB%8F%99/,incheon/연수구/청학동/index.html,2026-08-10,
incheon,인천,남동구,구월동,,,published,,https://incheon.sabong.co.kr/%EB%82%A8%EB%8F%99%EA%B5%AC/%EA%B5%AC%EC%9B%94%EB%8F%99/,incheon/남동구/구월동/index.html,2026-08-10,
incheon,인천,남동구,간석동,,,published,,https://incheon.sabong.co.kr/%EB%82%A8%EB%8F%99%EA%B5%AC/%EA%B0%84%EC%84%9D%EB%8F%99/,incheon/남동구/간석동/index.html,2026-08-10,
incheon,인천,남동구,논현동,,,published,,https://incheon.sabong.co.kr/%EB%82%A8%EB%8F%99%EA%B5%AC/%EB%85%BC%ED%98%84%EB%8F%99/,incheon/남동구/논현동/index.html,2026-08-10,
incheon,인천,남동구,만수동,,,published,,https://incheon.sabong.co.kr/%EB%82%A8%EB%8F%99%EA%B5%AC/%EB%A7%8C%EC%88%98%EB%8F%99/,incheon/남동구/만수동/index.html,2026-08-10,
incheon,인천,남동구,서창동,,,published,,https://incheon.sabong.co.kr/%EB%82%A8%EB%8F%99%EA%B5%AC/%EC%84%9C%EC%B0%BD%EB%8F%99/,incheon/남동구/서창동/index.html,2026-08-10,
gwangju,광주,서구,치평동,,,published,,https://gwangju.sabong.co.kr/%EC%84%9C%EA%B5%AC/%EC%B9%98%ED%8F%89%EB%8F%99/,gwangju/서구/치평동/index.html,2026-08-10,
gwangju,광주,서구,화정동,,,published,,https://gwangju.sabong.co.kr/%EC%84%9C%EA%B5%AC/%ED%99%94%EC%A0%95%EB%8F%99/,gwangju/서구/화정동/index.html,2026-08-10,
gwangju,광주,서구,쌍촌동,,,published,,https://gwangju.sabong.co.kr/%EC%84%9C%EA%B5%AC/%EC%8C%8D%EC%B4%8C%EB%8F%99/,gwangju/서구/쌍촌동/index.html,2026-08-10,
gwangju,광주,서구,금호동,,,published,,https://gwangju.sabong.co.kr/%EC%84%9C%EA%B5%AC/%EA%B8%88%ED%98%B8%EB%8F%99/,gwangju/서구/금호동/index.html,2026-08-10,
gwangju,광주,서구,풍암동,,,published,,https://gwangju.sabong.co.kr/%EC%84%9C%EA%B5%AC/%ED%92%8D%EC%95%94%EB%8F%99/,gwangju/서구/풍암동/index.html,2026-08-10,
gwangju,광주,광산구,수완동,,,published,,https://gwangju.sabong.co.kr/%EA%B4%91%EC%82%B0%EA%B5%AC/%EC%88%98%EC%99%84%EB%8F%99/,gwangju/광산구/수완동/index.html,2026-08-10,
gwangju,광주,광산구,신창동,,,published,,https://gwangju.sabong.co.kr/%EA%B4%91%EC%82%B0%EA%B5%AC/%EC%8B%A0%EC%B0%BD%EB%8F%99/,gwangju/광산구/신창동/index.html,2026-08-10,
gwangju,광주,광산구,장덕동,,,published,,https://gwangju.sabong.co.kr/%EA%B4%91%EC%82%B0%EA%B5%AC/%EC%9E%A5%EB%8D%95%EB%8F%99/,gwangju/광산구/장덕동/index.html,2026-08-10,
gwangju,광주,광산구,월계동,,,published,,https://gwangju.sabong.co.kr/%EA%B4%91%EC%82%B0%EA%B5%AC/%EC%9B%94%EA%B3%84%EB%8F%99/,gwangju/광산구/월계동/index.html,2026-08-10,
gwangju,광주,광산구,우산동,,,published,,https://gwangju.sabong.co.kr/%EA%B4%91%EC%82%B0%EA%B5%AC/%EC%9A%B0%EC%82%B0%EB%8F%99/,gwangju/광산구/우산동/index.html,2026-08-10,
ulsan,울산,남구,삼산동,,,published,,https://ulsan.sabong.co.kr/%EB%82%A8%EA%B5%AC/%EC%82%BC%EC%82%B0%EB%8F%99/,ulsan/남구/삼산동/index.html,2026-08-10,
ulsan,울산,남구,달동,,,published,,https://ulsan.sabong.co.kr/%EB%82%A8%EA%B5%AC/%EB%8B%AC%EB%8F%99/,ulsan/남구/달동/index.html,2026-08-10,
ulsan,울산,남구,신정동,,,published,,https://ulsan.sabong.co.kr/%EB%82%A8%EA%B5%AC/%EC%8B%A0%EC%A0%95%EB%8F%99/,ulsan/남구/신정동/index.html,2026-08-10,
ulsan,울산,남구,무거동,,,published,,https://ulsan.sabong.co.kr/%EB%82%A8%EA%B5%AC/%EB%AC%B4%EA%B1%B0%EB%8F%99/,ulsan/남구/무거동/index.html,2026-08-10,
ulsan,울산,남구,옥동,,,published,,https://ulsan.sabong.co.kr/%EB%82%A8%EA%B5%AC/%EC%98%A5%EB%8F%99/,ulsan/남구/옥동/index.html,2026-08-10,
ulsan,울산,중구,성남동,,,published,,https://ulsan.sabong.co.kr/%EC%A4%91%EA%B5%AC/%EC%84%B1%EB%82%A8%EB%8F%99/,ulsan/중구/성남동/index.html,2026-08-10,
ulsan,울산,중구,우정동,,,published,,https://ulsan.sabong.co.kr/%EC%A4%91%EA%B5%AC/%EC%9A%B0%EC%A0%95%EB%8F%99/,ulsan/중구/우정동/index.html,2026-08-10,
ulsan,울산,중구,태화동,,,published,,https://ulsan.sabong.co.kr/%EC%A4%91%EA%B5%AC/%ED%83%9C%ED%99%94%EB%8F%99/,ulsan/중구/태화동/index.html,2026-08-10,
ulsan,울산,중구,복산동,,,published,,https://ulsan.sabong.co.kr/%EC%A4%91%EA%B5%AC/%EB%B3%B5%EC%82%B0%EB%8F%99/,ulsan/중구/복산동/index.html,2026-08-10,
ulsan,울산,중구,약사동,,,published,,https://ulsan.sabong.co.kr/%EC%A4%91%EA%B5%AC/%EC%95%BD%EC%82%AC%EB%8F%99/,ulsan/중구/약사동/index.html,2026-08-10,
yongin,용인,처인구,김량장동,locality,locality,published,/처인구/김량장동/,https://yongin.sabong.co.kr/%EC%B2%98%EC%9D%B8%EA%B5%AC/%EA%B9%80%EB%9F%89%EC%9E%A5%EB%8F%99/,yongin/처인구/김량장동/index.html,2026-08-10,20260810-yongin-locality-01
yongin,용인,처인구,역북동,locality,locality,published,/처인구/역북동/,https://yongin.sabong.co.kr/%EC%B2%98%EC%9D%B8%EA%B5%AC/%EC%97%AD%EB%B6%81%EB%8F%99/,yongin/처인구/역북동/index.html,2026-08-10,20260810-yongin-locality-01
yongin,용인,처인구,삼가동,locality,locality,published,/처인구/삼가동/,https://yongin.sabong.co.kr/%EC%B2%98%EC%9D%B8%EA%B5%AC/%EC%82%BC%EA%B0%80%EB%8F%99/,yongin/처인구/삼가동/index.html,2026-08-10,20260810-yongin-locality-01
yongin,용인,기흥구,구갈동,locality,locality,published,/기흥구/구갈동/,https://yongin.sabong.co.kr/%EA%B8%B0%ED%9D%A5%EA%B5%AC/%EA%B5%AC%EA%B0%88%EB%8F%99/,yongin/기흥구/구갈동/index.html,2026-08-10,20260810-yongin-locality-01
yongin,용인,기흥구,보정동,locality,locality,published,/기흥구/보정동/,https://yongin.sabong.co.kr/%EA%B8%B0%ED%9D%A5%EA%B5%AC/%EB%B3%B4%EC%A0%95%EB%8F%99/,yongin/기흥구/보정동/index.html,2026-08-10,20260810-yongin-locality-01
yongin,용인,기흥구,동백동,locality,locality,published,/기흥구/동백동/,https://yongin.sabong.co.kr/%EA%B8%B0%ED%9D%A5%EA%B5%AC/%EB%8F%99%EB%B0%B1%EB%8F%99/,yongin/기흥구/동백동/index.html,2026-08-10,20260810-yongin-locality-01
yongin,용인,기흥구,상갈동,locality,locality,published,/기흥구/상갈동/,https://yongin.sabong.co.kr/%EA%B8%B0%ED%9D%A5%EA%B5%AC/%EC%83%81%EA%B0%88%EB%8F%99/,yongin/기흥구/상갈동/index.html,2026-08-10,20260810-yongin-locality-01
yongin,용인,수지구,죽전동,locality,locality,published,/수지구/죽전동/,https://yongin.sabong.co.kr/%EC%88%98%EC%A7%80%EA%B5%AC/%EC%A3%BD%EC%A0%84%EB%8F%99/,yongin/수지구/죽전동/index.html,2026-08-10,20260810-yongin-locality-01
yongin,용인,수지구,풍덕천동,locality,locality,published,/수지구/풍덕천동/,https://yongin.sabong.co.kr/%EC%88%98%EC%A7%80%EA%B5%AC/%ED%92%8D%EB%8D%95%EC%B2%9C%EB%8F%99/,yongin/수지구/풍덕천동/index.html,2026-08-10,20260810-yongin-locality-01
yongin,용인,수지구,성복동,locality,locality,published,/수지구/성복동/,https://yongin.sabong.co.kr/%EC%88%98%EC%A7%80%EA%B5%AC/%EC%84%B1%EB%B3%B5%EB%8F%99/,yongin/수지구/성복동/index.html,2026-08-10,20260810-yongin-locality-01
suwon,수원,권선구,권선동,locality,locality,published,/권선구/권선동/,https://suwon.sabong.co.kr/%EA%B6%8C%EC%84%A0%EA%B5%AC/%EA%B6%8C%EC%84%A0%EB%8F%99/,suwon/권선구/권선동/index.html,2026-08-10,20260810-suwon-locality-01
suwon,수원,권선구,세류동,locality,locality,published,/권선구/세류동/,https://suwon.sabong.co.kr/%EA%B6%8C%EC%84%A0%EA%B5%AC/%EC%84%B8%EB%A5%98%EB%8F%99/,suwon/권선구/세류동/index.html,2026-08-10,20260810-suwon-locality-01
suwon,수원,권선구,호매실동,locality,locality,published,/권선구/호매실동/,https://suwon.sabong.co.kr/%EA%B6%8C%EC%84%A0%EA%B5%AC/%ED%98%B8%EB%A7%A4%EC%8B%A4%EB%8F%99/,suwon/권선구/호매실동/index.html,2026-08-10,20260810-suwon-locality-01
suwon,수원,영통구,망포동,locality,locality,published,/영통구/망포동/,https://suwon.sabong.co.kr/%EC%98%81%ED%86%B5%EA%B5%AC/%EB%A7%9D%ED%8F%AC%EB%8F%99/,suwon/영통구/망포동/index.html,2026-08-10,20260810-suwon-locality-01
suwon,수원,영통구,매탄동,locality,locality,published,/영통구/매탄동/,https://suwon.sabong.co.kr/%EC%98%81%ED%86%B5%EA%B5%AC/%EB%A7%A4%ED%83%84%EB%8F%99/,suwon/영통구/매탄동/index.html,2026-08-10,20260810-suwon-locality-01
suwon,수원,영통구,영통동,locality,locality,published,/영통구/영통동/,https://suwon.sabong.co.kr/%EC%98%81%ED%86%B5%EA%B5%AC/%EC%98%81%ED%86%B5%EB%8F%99/,suwon/영통구/영통동/index.html,2026-08-10,20260810-suwon-locality-01
suwon,수원,장안구,송죽동,locality,locality,published,/장안구/송죽동/,https://suwon.sabong.co.kr/%EC%9E%A5%EC%95%88%EA%B5%AC/%EC%86%A1%EC%A3%BD%EB%8F%99/,suwon/장안구/송죽동/index.html,2026-08-10,20260810-suwon-locality-01
suwon,수원,장안구,영화동,locality,locality,published,/장안구/영화동/,https://suwon.sabong.co.kr/%EC%9E%A5%EC%95%88%EA%B5%AC/%EC%98%81%ED%99%94%EB%8F%99/,suwon/장안구/영화동/index.html,2026-08-10,20260810-suwon-locality-01
suwon,수원,장안구,조원동,locality,locality,published,/장안구/조원동/,https://suwon.sabong.co.kr/%EC%9E%A5%EC%95%88%EA%B5%AC/%EC%A1%B0%EC%9B%90%EB%8F%99/,suwon/장안구/조원동/index.html,2026-08-10,20260810-suwon-locality-01
suwon,수원,팔달구,인계동,locality,locality,published,/팔달구/인계동/,https://suwon.sabong.co.kr/%ED%8C%94%EB%8B%AC%EA%B5%AC/%EC%9D%B8%EA%B3%84%EB%8F%99/,suwon/팔달구/인계동/index.html,2026-08-10,20260810-suwon-locality-01
goyang,고양,덕양구,삼송동,locality,locality,published,/덕양구/삼송동/,https://goyang.sabong.co.kr/%EB%8D%95%EC%96%91%EA%B5%AC/%EC%82%BC%EC%86%A1%EB%8F%99/,goyang/덕양구/삼송동/index.html,2026-08-10,20260810-goyang-locality-01
goyang,고양,덕양구,원흥동,locality,locality,published,/덕양구/원흥동/,https://goyang.sabong.co.kr/%EB%8D%95%EC%96%91%EA%B5%AC/%EC%9B%90%ED%9D%A5%EB%8F%99/,goyang/덕양구/원흥동/index.html,2026-08-10,20260810-goyang-locality-01
goyang,고양,덕양구,행신동,locality,locality,published,/덕양구/행신동/,https://goyang.sabong.co.kr/%EB%8D%95%EC%96%91%EA%B5%AC/%ED%96%89%EC%8B%A0%EB%8F%99/,goyang/덕양구/행신동/index.html,2026-08-10,20260810-goyang-locality-01
goyang,고양,덕양구,화정동,locality,locality,published,/덕양구/화정동/,https://goyang.sabong.co.kr/%EB%8D%95%EC%96%91%EA%B5%AC/%ED%99%94%EC%A0%95%EB%8F%99/,goyang/덕양구/화정동/index.html,2026-08-10,20260810-goyang-locality-01
goyang,고양,일산동구,마두동,locality,locality,published,/일산동구/마두동/,https://goyang.sabong.co.kr/%EC%9D%BC%EC%82%B0%EB%8F%99%EA%B5%AC/%EB%A7%88%EB%91%90%EB%8F%99/,goyang/일산동구/마두동/index.html,2026-08-10,20260810-goyang-locality-01
goyang,고양,일산동구,백석동,locality,locality,published,/일산동구/백석동/,https://goyang.sabong.co.kr/%EC%9D%BC%EC%82%B0%EB%8F%99%EA%B5%AC/%EB%B0%B1%EC%84%9D%EB%8F%99/,goyang/일산동구/백석동/index.html,2026-08-10,20260810-goyang-locality-01
goyang,고양,일산동구,장항동,locality,locality,published,/일산동구/장항동/,https://goyang.sabong.co.kr/%EC%9D%BC%EC%82%B0%EB%8F%99%EA%B5%AC/%EC%9E%A5%ED%95%AD%EB%8F%99/,goyang/일산동구/장항동/index.html,2026-08-10,20260810-goyang-locality-01
goyang,고양,일산서구,대화동,locality,locality,published,/일산서구/대화동/,https://goyang.sabong.co.kr/%EC%9D%BC%EC%82%B0%EC%84%9C%EA%B5%AC/%EB%8C%80%ED%99%94%EB%8F%99/,goyang/일산서구/대화동/index.html,2026-08-10,20260810-goyang-locality-01
goyang,고양,일산서구,일산동,locality,locality,published,/일산서구/일산동/,https://goyang.sabong.co.kr/%EC%9D%BC%EC%82%B0%EC%84%9C%EA%B5%AC/%EC%9D%BC%EC%82%B0%EB%8F%99/,goyang/일산서구/일산동/index.html,2026-08-10,20260810-goyang-locality-01
goyang,고양,일산서구,주엽동,locality,locality,published,/일산서구/주엽동/,https://goyang.sabong.co.kr/%EC%9D%BC%EC%82%B0%EC%84%9C%EA%B5%AC/%EC%A3%BC%EC%97%BD%EB%8F%99/,goyang/일산서구/주엽동/index.html,2026-08-10,20260810-goyang-locality-01
